delivery_id,product_type,volume,unit_price,total_price,origin_country,destination_country,transport_method,loading_time,unloading_time,driver_name,customer_name,customer_address
690,Diesel,8518.51,4.27,36374.0377,Philippines,Indonesia,Ship,2/18/2022,9/1/2022,Locke Cheverton,Berthe Keogh,73 Waubesa Place
691,Diesel,3305.13,2.07,6841.6191,Indonesia,China,Pipeline,5/20/2022,11/1/2022,Timmy McVee,Gwen Osanne,5 John Wall Crossing
692,Heating Oil,9663.52,1.68,16234.7136,Canada,China,Ship,5/3/2022,3/6/2022,Sybilla Neilson,Nealson Honacker,7 Gerald Hill
693,Heating Oil,8534.85,1.71,14594.5935,Poland,France,Ship,3/22/2022,8/30/2022,Idalia Lambourne,Amory Figures,4 Sunfield Hill
694,Heating Oil,8101.37,4.19,33944.7403,Brazil,Serbia,Pipeline,1/27/2022,4/23/2022,Cordy Beamson,Erin Simony,6 Ilene Junction
695,Gasoline,9406.72,3.32,31230.3104,China,Bangladesh,Pipeline,10/19/2022,11/29/2022,Eryn Dadge,Alley Stoven,12 Fisk Pass
696,Heating Oil,2346.29,3.74,8775.1246,Poland,China,Pipeline,5/28/2022,4/11/2022,Kaycee Cawsey,Diannne Gibke,4155 Dunning Street
697,Gasoline,5791.56,4.09,23687.4804,Greece,Poland,Pipeline,3/8/2022,5/15/2022,Kurt Boorne,Anatol Bohler,11 Rigney Road
698,Heating Oil,259.27,3.4,881.518,Azerbaijan,Ukraine,Tank Truck,10/3/2022,11/22/2022,Forrest Ulyat,Dennison Islep,645 Green Park
699,Gasoline,3684.95,1.89,6964.5555,New Zealand,China,Tank Truck,7/3/2022,6/15/2022,Estrella Dominicacci,Janeczka Robeiro,04961 Westport Terrace
700,Gasoline,4457.19,2.45,10920.1155,Canada,United States,Tank Truck,2/20/2022,6/16/2022,Sal Stefi,Edin Filyukov,760 Oneill Plaza
701,Gasoline,6230.79,2.48,15452.3592,Poland,Philippines,Pipeline,7/6/2022,2/1/2022,Huntley McRannell,Pietro Beldan,09 Vera Junction
702,Diesel,3918.41,4.28,16770.7948,Indonesia,Ukraine,Ship,4/1/2022,6/3/2022,Mill Jencken,Emanuele Ormston,368 Cottonwood Hill
703,Gasoline,1007.92,3.59,3618.4328,Indonesia,China,Tank Truck,6/17/2022,9/12/2022,Deloris Abbie,Janeen Elsmore,68 Buhler Parkway
704,Gasoline,945.67,4.12,3896.1604,Canada,Russia,Pipeline,8/10/2022,2/22/2022,Celinda Stickford,Lindy Vernall,7213 Haas Point
705,Gasoline,7059.09,4.91,34660.1319,Bosnia and Herzegovina,China,Pipeline,7/23/2022,1/21/2022,Colan Huke,Mei Prosek,65781 Roxbury Point
706,Heating Oil,9814.49,3.48,34154.4252,China,China,Tank Truck,9/7/2022,9/10/2022,Linn Knibb,Thomas McSharry,340 Barby Point
707,Gasoline,4095.95,4.24,17366.828,Kazakhstan,China,Ship,1/13/2022,5/7/2022,Barbara-anne Readshaw,Lydie Arney,54 Texas Trail
708,Heating Oil,7079.43,4.25,30087.5775,Sweden,Peru,Ship,3/24/2022,8/11/2022,Nikolaos Beahan,Avictor Milner,50 Pennsylvania Plaza
709,Diesel,9703.86,4.51,43764.4086,China,Iran,Pipeline,9/5/2022,6/2/2022,Petronilla Frain,Libbi Franklyn,8598 Monica Junction
710,Heating Oil,1080.27,2.83,3057.1641,China,Russia,Ship,8/20/2022,9/29/2022,Ariela Semour,Corenda Imason,398 Colorado Road
711,Gasoline,3611.48,4.56,16468.3488,United States,China,Pipeline,7/24/2022,3/21/2022,Katine Condie,Lauree Quinton,4 Bluejay Trail
712,Gasoline,7233.44,4.18,30235.7792,Czech Republic,China,Ship,11/16/2022,2/6/2022,Angy Flegg,Meridel Swinyard,251 Brickson Park Terrace
713,Heating Oil,6320.95,4.7,29708.465,United States,Latvia,Pipeline,5/31/2022,5/17/2022,Noella Jellard,Kimble Pleager,44 Northridge Avenue
714,Heating Oil,7883.13,4.66,36735.3858,Indonesia,Guatemala,Pipeline,9/10/2022,6/9/2022,Kinna Stut,Hilary Josselsohn,922 Birchwood Alley
715,Heating Oil,5336.89,1.08,5763.8412,Indonesia,South Korea,Pipeline,1/7/2022,12/1/2022,Rip Willshere,Leticia Dyte,47 Gulseth Trail
716,Diesel,6439.81,3.45,22217.3445,Madagascar,Russia,Tank Truck,1/1/2022,5/26/2022,Flss Deer,Rriocard Hawe,579 Thackeray Lane
717,Heating Oil,4271.12,3.62,15461.4544,Indonesia,Portugal,Tank Truck,1/23/2022,1/23/2022,Clem Reekie,Wren Leggan,7 Manitowish Hill
718,Gasoline,6883.88,2.49,17140.8612,Colombia,Burkina Faso,Ship,4/5/2022,7/9/2022,Monty Sales,Cacilia Ianizzi,2 Magdeline Hill
719,Heating Oil,9130.34,1.78,16252.0052,Croatia,Russia,Pipeline,7/30/2022,2/25/2022,Ninetta Masse,Errol Pablos,1 Troy Hill
720,Diesel,995.6,2.17,2160.452,Indonesia,Indonesia,Pipeline,2/24/2022,11/15/2022,Livvie Asprey,Lorry McComiskie,79 Ohio Park
721,Gasoline,4374.15,1.06,4636.599,Bulgaria,China,Ship,5/1/2022,5/11/2022,Sascha Moat,Palm Gye,5 Parkside Alley
722,Heating Oil,3163.06,2.28,7211.7768,Ireland,Indonesia,Pipeline,1/7/2022,10/7/2022,Leora Habbeshaw,Jamaal Dilley,1492 Donald Court
723,Heating Oil,4723.65,4.34,20500.641,China,China,Tank Truck,5/28/2022,12/3/2022,Correy Corbridge,Abbie Thay,112 Miller Junction
724,Gasoline,8669.94,2.83,24535.9302,Mongolia,Poland,Pipeline,3/2/2022,5/13/2022,Alleen Milstead,Lester Pitkins,25862 Grim Street
725,Diesel,4084.42,3.48,14213.7816,China,Colombia,Tank Truck,10/13/2022,8/28/2022,Gigi Ulster,Bethena Van den Velde,46 Meadow Valley Court
726,Diesel,6136.6,2.11,12948.226,China,New Zealand,Tank Truck,9/11/2022,11/4/2022,Ahmed Malshinger,Halsy Dalgardno,044 Pond Avenue
727,Gasoline,7225.29,1.02,7369.7958,Iran,United States,Ship,3/31/2022,5/30/2022,Robinson Spritt,Derwin Brekonridge,53 Troy Place
728,Heating Oil,9923.23,1.9,18854.137,Croatia,Russia,Tank Truck,4/17/2022,5/12/2022,Lishe Tilberry,Nancee Belf,7 Duke Parkway
729,Gasoline,3607.52,3.49,12590.2448,Poland,Indonesia,Pipeline,11/26/2022,4/2/2022,Rodie Frizzell,Kira O'Brallaghan,70717 Summerview Street
730,Heating Oil,1172.9,4.5,5278.05,Haiti,Germany,Tank Truck,5/2/2022,1/5/2022,Wain McNee,Lillian Blazynski,94611 Loeprich Lane
731,Heating Oil,8145.21,2.51,20444.4771,France,Philippines,Tank Truck,11/12/2022,2/19/2022,Coralyn Argrave,Bunnie Blunsom,71941 Dwight Point
732,Diesel,6583.28,2.4,15799.872,Russia,Vietnam,Pipeline,5/1/2022,10/23/2022,Jessamyn Worsfold,Ernst Hearl,4965 Express Pass
733,Heating Oil,8190.8,4.92,40298.736,Indonesia,Brazil,Tank Truck,3/14/2022,3/25/2022,Obadias Ruzek,Reginauld Shurrock,84556 Garrison Circle
734,Gasoline,1012.74,1.75,1772.295,Kazakhstan,Japan,Pipeline,8/11/2022,12/29/2022,Gwendolen Jellicorse,Estevan Isac,91304 Dixon Terrace
735,Heating Oil,8006.13,3.27,26180.0451,Argentina,Tanzania,Pipeline,3/3/2022,10/27/2022,Jermayne Spatari,Vivianna Firbank,5114 School Alley
736,Diesel,5722.71,4.02,23005.2942,Canada,Dominican Republic,Tank Truck,6/20/2022,12/21/2022,Ermina Venart,Kellsie Cattroll,73390 Anzinger Court
737,Diesel,447.8,4.93,2207.654,China,Indonesia,Tank Truck,7/3/2022,10/21/2022,Hobie Gligoraci,Hersh Stanlack,4 Westerfield Alley
738,Heating Oil,1569.66,1.85,2903.871,Venezuela,Russia,Tank Truck,1/14/2022,1/14/2022,Gaven Stubbes,Caresa Wolledge,301 Ridgeway Park
739,Diesel,6857.27,4.67,32023.4509,Philippines,China,Tank Truck,9/21/2022,7/7/2022,Lolly Wannop,Rowney Helix,5126 Delladonna Junction
740,Diesel,5284.75,2.77,14638.7575,Cuba,China,Ship,11/11/2022,2/1/2022,Selene Ivanishchev,Ewen Grubbe,20 Hoffman Drive
741,Heating Oil,4260.05,4.31,18360.8155,Poland,Ukraine,Ship,2/14/2022,6/22/2022,Bron Daniellot,Carter Ody,71290 Prairieview Avenue
742,Heating Oil,9342.71,4.03,37651.1213,Indonesia,China,Pipeline,6/5/2022,5/2/2022,Raoul Wenn,Hanna Shakelade,7137 Victoria Parkway
743,Heating Oil,7268.87,3.94,28639.3478,United States,Palestinian Territory,Pipeline,3/17/2022,4/22/2022,Quinta Walework,Verile Siss,380 Hansons Place
744,Diesel,9534.4,3.41,32512.304,Russia,Portugal,Pipeline,2/18/2022,2/10/2022,Stacee Jerrans,Karlens Andrys,700 Superior Parkway
745,Gasoline,2038.96,3.57,7279.0872,Bulgaria,China,Pipeline,10/21/2022,12/18/2022,Elie Stearndale,James Venners,99426 Susan Park
746,Heating Oil,931.57,4.04,3763.5428,Dominican Republic,France,Pipeline,10/2/2022,7/22/2022,Emera Ordelt,Ruby Murcott,541 Hermina Avenue
747,Gasoline,5135.55,4.48,23007.264,Laos,Hungary,Tank Truck,7/1/2022,6/4/2022,Fowler Halsho,Orran Stemson,2 Michigan Center
748,Heating Oil,1039.83,3.33,3462.6339,Philippines,Morocco,Pipeline,4/3/2022,9/27/2022,Adelice Macklam,Ancell Aburrow,056 Shoshone Circle
749,Diesel,7664.34,2.8,21460.152,Pakistan,Portugal,Tank Truck,9/21/2022,7/31/2022,Murdoch Leverington,Marinna Hallard,6552 Mariners Cove Way
750,Diesel,8896.28,1.2,10675.536,Kenya,France,Ship,6/16/2022,12/29/2022,Octavia Kigelman,Davine Grindle,6 Bunker Hill Road
751,Gasoline,1016.13,1.22,1239.6786,Poland,China,Ship,5/1/2022,4/22/2022,Desdemona Lutz,Ramsey Gors,93191 Lakeland Park
752,Gasoline,9237.28,4.07,37595.7296,North Korea,China,Pipeline,2/15/2022,5/5/2022,Clarette Battersby,Keeley Domingues,09980 Annamark Pass
753,Diesel,2064.54,1.28,2642.6112,Finland,Argentina,Tank Truck,11/23/2022,6/29/2022,Alexandr Le feaver,Kaylil Beatey,72 Mayfield Terrace
754,Gasoline,5919.53,2.54,15035.6062,Sri Lanka,Cuba,Tank Truck,8/8/2022,6/20/2022,Jarrett Roebottom,Susanna Reichelt,96009 Mendota Drive
755,Gasoline,4593.48,2.51,11529.6348,South Africa,Greece,Pipeline,7/24/2022,8/9/2022,Marya Hartnup,Nerti Leban,73 Katie Junction
756,Diesel,7117.37,1.66,11814.8342,Japan,France,Ship,2/4/2022,11/21/2022,Laird Rustan,Dallon Clifford,3618 Vahlen Lane
757,Heating Oil,3327.4,2.85,9483.09,Thailand,Russia,Ship,4/2/2022,11/16/2022,Ulrikaumeko Groneway,Jessika Grece,8889 Fremont Plaza
758,Diesel,7644.19,1.78,13606.6582,Peru,Mexico,Ship,3/3/2022,12/30/2022,Kaile Mounce,Merill Flory,45 Colorado Crossing
759,Gasoline,3992.61,4.72,18845.1192,Portugal,Norway,Pipeline,11/10/2022,6/23/2022,Cesar Blackader,Dwain Svanini,0750 Elmside Way
760,Gasoline,492.44,1.45,714.038,Nigeria,China,Pipeline,10/25/2022,10/22/2022,Eran Skain,Lorie Byers,882 Luster Drive
761,Gasoline,1247.9,2.54,3169.666,France,Gambia,Tank Truck,1/19/2022,7/16/2022,Jacintha Asel,Mayor Abotson,2686 Northridge Alley
762,Diesel,2154.4,3.51,7561.944,Croatia,Iran,Ship,3/25/2022,11/19/2022,Lotty Chaster,Karlen Burnitt,9858 Oxford Street
763,Heating Oil,8645.67,1.35,11671.6545,Jordan,Indonesia,Ship,11/22/2022,2/8/2022,Lissa Cherry Holme,Aurelea Dawidsohn,8498 Maple Plaza
764,Gasoline,2525.31,1.14,2878.8534,Gabon,China,Tank Truck,11/20/2022,5/6/2022,Karlene Bushnell,Amil Hebbs,63 Harbort Lane
765,Gasoline,8826.18,2.67,23565.9006,France,China,Tank Truck,12/24/2022,11/3/2022,Sibyl Lorek,Zebulon Sibbet,956 Moulton Trail
766,Gasoline,2984.05,1.54,4595.437,China,China,Tank Truck,12/9/2022,5/29/2022,Sayers Fetterplace,Ody Ezzle,98 Burrows Street
767,Diesel,1993.4,2.03,4046.602,Mexico,Poland,Ship,9/9/2022,11/28/2022,Christiane Rallin,Billi Clabburn,07 Swallow Road
768,Heating Oil,7714.51,2.82,21754.9182,Italy,Nigeria,Tank Truck,10/12/2022,4/6/2022,Melodie Losano,Ericka Biasioli,5463 Butternut Terrace
769,Heating Oil,249.2,2.61,650.412,Indonesia,China,Tank Truck,6/6/2022,12/11/2022,Waneta O' Clovan,Dorey Inkpin,52105 Reinke Park
770,Diesel,7275.14,1.59,11567.4726,Uganda,Indonesia,Pipeline,11/18/2022,5/12/2022,Jackquelin Ovendon,Janaye Thaxter,6814 Summer Ridge Street
771,Gasoline,1283.97,4.29,5508.2313,Philippines,Indonesia,Ship,2/15/2022,4/1/2022,Gigi Demogeot,Ertha Steinhammer,7265 Paget Place
772,Gasoline,4068.69,4.16,16925.7504,Serbia,Ecuador,Pipeline,11/28/2022,3/21/2022,Benita Carlan,Ulrikaumeko Sirmond,3 Mayer Circle
773,Gasoline,3432.6,4.77,16373.502,China,China,Pipeline,7/28/2022,1/28/2022,Maud Strangeways,Nahum Brain,74 Comanche Road
774,Gasoline,2783.39,1.49,4147.2511,Micronesia,Peru,Ship,4/28/2022,10/11/2022,Dorotea Masding,Earvin Winkell,156 Ridgeview Drive
775,Gasoline,1571.44,3.34,5248.6096,Portugal,Croatia,Tank Truck,2/11/2022,12/27/2022,Wilhelm Aukland,Alfred Perell,83 Forest Dale Circle
776,Diesel,6410.33,2.04,13077.0732,South Korea,Philippines,Ship,7/15/2022,6/3/2022,Tracie Just,Bart Hearson,19138 Anthes Way
777,Diesel,6010.87,4.15,24945.1105,Senegal,Philippines,Pipeline,9/25/2022,2/5/2022,Emmit Brasse,Anne-corinne O'Cooney,29261 Wayridge Parkway
778,Gasoline,8446.35,1.15,9713.3025,Portugal,China,Pipeline,8/4/2022,5/30/2022,Betsy Gueste,Olav Killwick,902 Northview Drive
779,Diesel,8920.19,3.98,35502.3562,Malaysia,China,Tank Truck,12/6/2022,2/18/2022,Arie Charlton,Agretha Vasentsov,59 Magdeline Park
780,Heating Oil,1645.15,3.02,4968.353,Uganda,Russia,Pipeline,6/26/2022,9/11/2022,Nappie Paddefield,Isidoro O'Conor,187 Old Gate Drive
781,Heating Oil,8047.81,2.54,20441.4374,Cuba,Portugal,Ship,11/23/2022,3/30/2022,Alida Roback,Port Tuddenham,553 Trailsway Center
782,Diesel,5803.54,2.69,15611.5226,Colombia,Indonesia,Tank Truck,5/22/2022,3/25/2022,Chrissie La Grange,Leela Lacky,0 Holmberg Alley
783,Gasoline,5496.75,4.78,26274.465,Benin,Greece,Pipeline,2/3/2022,3/25/2022,Trish Guise,Anselm Danskine,04296 Johnson Crossing
784,Diesel,8178.16,3.16,25842.9856,Indonesia,Guinea,Tank Truck,5/25/2022,6/29/2022,Isidoro Glavin,Estevan Ellson,63133 6th Street
785,Diesel,6899.46,2.64,18214.5744,Ireland,Azerbaijan,Pipeline,9/17/2022,1/8/2022,Burty Rossant,Leena Muggleton,339 Bonner Alley
786,Diesel,7172.36,3.73,26752.9028,Russia,Portugal,Tank Truck,2/27/2022,6/26/2022,Ronnie Epine,Thorny Coan,76 Harper Plaza
787,Gasoline,7450.47,4.81,35836.7607,China,Ukraine,Pipeline,11/13/2022,9/12/2022,Alexi Colleymore,Heidi Dislee,80 Charing Cross Parkway
788,Gasoline,8458.52,3.42,28928.1384,China,Norway,Tank Truck,5/5/2022,8/14/2022,Ruthanne Tolefree,Therine Willows,779 Talmadge Crossing
789,Heating Oil,4958.58,4.52,22412.7816,Venezuela,Canada,Ship,11/26/2022,8/11/2022,Emmerich Chapple,Gerard Mears,0 Canary Parkway
790,Gasoline,1989.17,1.27,2526.2459,Afghanistan,Czech Republic,Pipeline,6/25/2022,5/31/2022,Den Danielian,Bettye Vandrill,699 Pepper Wood Road
791,Gasoline,4442.8,2.51,11151.428,Japan,China,Ship,6/20/2022,3/1/2022,Cybil Masey,Talbot Gratten,610 Namekagon Crossing
792,Heating Oil,5845.34,2.61,15256.3374,China,Ghana,Tank Truck,11/13/2022,1/12/2022,Durand Winters,Allison Brenstuhl,52 Evergreen Alley
793,Heating Oil,1315.28,1.24,1630.9472,Argentina,Indonesia,Ship,10/17/2022,7/25/2022,Dara Ravel,Onfroi Rosbotham,5 Goodland Lane
794,Gasoline,7544.19,4.08,30780.2952,Peru,Honduras,Ship,9/22/2022,4/30/2022,Kayle Hillam,Marwin Trim,60461 Roth Junction
795,Diesel,1818.26,1.44,2618.2944,Indonesia,China,Ship,9/16/2022,8/15/2022,Rice Moggach,Rafferty Patsall,247 Sullivan Trail
796,Diesel,5034.58,1.71,8609.1318,China,Venezuela,Tank Truck,5/23/2022,9/27/2022,Taber Littefair,Jay Thynne,82 Maple Road
797,Diesel,4363.85,4.61,20117.3485,Poland,Colombia,Ship,10/11/2022,8/1/2022,Reginald Udy,Kasper Witcher,01 Fairfield Drive
798,Gasoline,9907.46,3.68,36459.4528,Russia,Brazil,Ship,7/7/2022,12/28/2022,Wilhelmina Dadge,Luisa Gammet,6 Sherman Parkway
799,Diesel,7918.16,2.95,23358.572,China,Indonesia,Ship,4/18/2022,7/16/2022,Maren Lummasana,Filippo Greensitt,25 Holmberg Court
800,Gasoline,4683.78,1.9,8899.182,Indonesia,Cyprus,Pipeline,10/31/2022,4/21/2022,Rosalie Thursfield,Irina Puddle,8 Ludington Lane
801,Heating Oil,9017.44,3.75,33815.4,China,Russia,Pipeline,2/3/2022,5/6/2022,Dukey Labrow,Kali Thomton,2 Sachtjen Parkway
802,Diesel,3503.59,1.02,3573.6618,Brazil,Hungary,Ship,1/9/2022,11/14/2022,Ellis Blacklawe,Alla Dreigher,27949 Kings Terrace
803,Heating Oil,1941.41,2.83,5494.1903,Croatia,Nigeria,Tank Truck,1/31/2022,7/22/2022,Trix Bishop,Bank Matous,30459 Mandrake Drive
804,Heating Oil,3726.33,2.67,9949.3011,Peru,Argentina,Ship,9/28/2022,12/13/2022,Adrian Delos,Thornie Wavell,112 Arkansas Way
805,Diesel,1654.37,1.44,2382.2928,Argentina,Ecuador,Pipeline,8/14/2022,12/26/2022,Svend Kelloch,Raffarty Whitlaw,0592 Michigan Center
806,Diesel,5839.03,3.75,21896.3625,Poland,Poland,Ship,1/22/2022,6/7/2022,Kelly Bundy,Obidiah Killeen,436 Oriole Terrace
807,Heating Oil,4789.94,3.92,18776.5648,Italy,Bolivia,Ship,9/5/2022,7/17/2022,Alejandrina Drains,Alayne Pollington,589 Waubesa Way
808,Gasoline,8635.63,1.02,8808.3426,Syria,China,Tank Truck,3/31/2022,9/15/2022,Mirna Bows,Anna-diana McClinton,1104 Meadow Ridge Terrace
809,Heating Oil,5036.29,2.57,12943.2653,Uruguay,China,Tank Truck,4/14/2022,4/11/2022,Waiter Collen,Christabel Botterell,02713 Spaight Hill
810,Gasoline,2760.99,4.06,11209.6194,Venezuela,Brazil,Ship,9/17/2022,7/13/2022,Cecil Purshouse,Maggee Hemphall,0 Victoria Terrace
811,Heating Oil,3207.93,2.05,6576.2565,China,China,Pipeline,7/3/2022,10/21/2022,Clementia Cropp,Jelene Goshawke,4 Meadow Vale Junction
812,Gasoline,2582.46,2.78,7179.2388,Russia,Costa Rica,Ship,3/26/2022,4/25/2022,Ines Lohmeyer,Robbi Cherrie,64073 Parkside Center
813,Gasoline,4887.78,2.22,10850.8716,Indonesia,Mauritania,Pipeline,10/3/2022,3/21/2022,Domingo Charlwood,Sheila-kathryn Steade,3 Marcy Park
814,Gasoline,7792.79,1.43,11143.6897,Uzbekistan,Yemen,Pipeline,10/17/2022,6/20/2022,Missy Elgood,Cosetta Filliskirk,42439 Kensington Avenue
815,Gasoline,4910.65,3.91,19200.6415,Brazil,France,Tank Truck,12/29/2022,8/24/2022,Octavius Muldowney,Kylen Davydenko,6491 Rowland Alley
816,Gasoline,1980.44,2.33,4614.4252,Vietnam,Armenia,Tank Truck,7/15/2022,1/10/2022,Christy Sheryn,Guglielma Shackelton,9 Pennsylvania Alley
817,Heating Oil,7672.2,4.26,32683.572,Togo,Philippines,Pipeline,9/16/2022,8/29/2022,Clive Weatherley,Malva Rosenau,66 Milwaukee Pass
818,Heating Oil,6111.64,4.61,28174.6604,China,Netherlands,Tank Truck,8/19/2022,4/26/2022,Nanon Banthorpe,Berton Wealleans,8316 Superior Center
819,Diesel,6936.43,4.55,31560.7565,Argentina,Poland,Ship,10/14/2022,5/6/2022,Lynde Martinovic,Basile Garland,0928 Leroy Pass
820,Diesel,8994.48,2.56,23025.8688,Indonesia,Portugal,Ship,6/26/2022,8/25/2022,Nessy Solway,Valentino Latore,6586 Sauthoff Lane
821,Diesel,6004.97,1.11,6665.5167,Slovenia,Russia,Tank Truck,7/13/2022,12/29/2022,Meggi Maskall,Wenda Manklow,3777 Nova Alley
822,Diesel,1502.55,4.14,6220.557,Indonesia,Indonesia,Tank Truck,12/8/2022,7/12/2022,Demetri Stadding,Terra Huzzey,46440 Bashford Circle
823,Heating Oil,3856.46,4.42,17045.5532,Brazil,China,Pipeline,10/3/2022,5/30/2022,Tracey Savill,Nathalia Nockles,573 Loomis Crossing
824,Heating Oil,3788.71,2.2,8335.162,Madagascar,China,Pipeline,9/15/2022,12/27/2022,Garv Dimitrov,Carley MacRierie,52134 Eagan Circle
825,Heating Oil,5126.72,4.7,24095.584,Indonesia,Poland,Pipeline,11/12/2022,7/12/2022,Tomi Nehlsen,Davina Shropshire,9 Buena Vista Center
826,Gasoline,1492.73,3.06,4567.7538,Brazil,China,Ship,10/24/2022,7/7/2022,Dareen Spritt,Robyn Hallahan,336 Dwight Point
827,Diesel,7694.3,2.64,20312.952,China,Portugal,Ship,7/17/2022,10/3/2022,Jamaal MacMechan,Ozzie O'Shirine,1965 Oriole Junction
828,Diesel,4471.36,4.27,19092.7072,Ghana,Philippines,Pipeline,9/19/2022,12/10/2022,Chrysa Murname,Susy Harness,627 Jenifer Court
829,Diesel,4027.51,2.95,11881.1545,Indonesia,Indonesia,Tank Truck,2/1/2022,1/23/2022,Zea Guyot,Carri Kernaghan,9281 Delaware Point
830,Heating Oil,7655.15,2.41,18448.9115,Sweden,Philippines,Ship,2/13/2022,5/11/2022,Shanon Spink,Keri Dauby,181 Fair Oaks Junction
831,Gasoline,4984.98,3.19,15902.0862,China,Chile,Pipeline,2/25/2022,8/29/2022,Camilla Ilyinski,Parsifal Mountlow,97242 Moulton Street
832,Diesel,7203.16,3.36,24202.6176,Indonesia,Israel,Ship,8/30/2022,4/6/2022,Marlane Borrington,Merralee Edgeworth,3 3rd Circle
833,Diesel,141.5,1.19,168.385,China,Chile,Pipeline,6/30/2022,8/15/2022,Jase Stegers,Quentin Thompson,0 Reindahl Alley
834,Gasoline,240.51,2.9,697.479,Ireland,Indonesia,Pipeline,7/17/2022,10/19/2022,Darrell Tarr,Angelica Gainseford,41895 Lakeland Alley
835,Diesel,2360.54,3.75,8852.025,Poland,China,Tank Truck,4/21/2022,5/6/2022,Dorotea Vassbender,Anstice Fawloe,4 Talisman Plaza
836,Diesel,9393.57,2.07,19444.6899,Norway,United States,Tank Truck,7/1/2022,9/24/2022,Garald Plank,Arlana Gerred,37355 Banding Place
837,Heating Oil,4566.18,3.27,14931.4086,Poland,Philippines,Ship,7/22/2022,1/26/2022,Melinda Corstorphine,Corey Andrejs,83472 Troy Way
838,Heating Oil,9354.3,4.87,45555.441,Indonesia,France,Ship,7/12/2022,12/2/2022,Consuela Purrier,Shelley Lindstrom,77920 Kings Park
839,Diesel,6529.52,1.23,8031.3096,Ukraine,Argentina,Ship,7/11/2022,7/21/2022,Aubrey Oriel,Ardath Caunt,9 Bobwhite Place
840,Heating Oil,3696.97,1.94,7172.1218,Indonesia,Czech Republic,Tank Truck,12/8/2022,9/21/2022,Phyllys Cariss,Nye Grotty,0 Mifflin Alley
841,Diesel,9014.56,2.08,18750.2848,Malaysia,Indonesia,Ship,6/3/2022,11/3/2022,Mareah Sagar,Caritta Adshede,2587 Susan Street
842,Gasoline,8743.95,2.65,23171.4675,Sweden,Sweden,Tank Truck,2/19/2022,1/24/2022,Kassie Duckett,Ainsley Petrashov,778 Hoffman Drive
843,Heating Oil,6819.39,2.88,19639.8432,Poland,Germany,Ship,7/3/2022,2/1/2022,Melisenda Fleischmann,Amata Stuckford,5 Holy Cross Circle
844,Gasoline,7058.68,4.67,32964.0356,China,China,Ship,1/17/2022,6/26/2022,Erskine Mocker,Malinde Greally,582 Porter Way
845,Diesel,6207.84,4.32,26817.8688,Sweden,China,Ship,9/2/2022,12/4/2022,Tracey Chubb,Emanuel Meineck,0 Colorado Plaza
846,Heating Oil,637.59,4.51,2875.5309,Japan,China,Ship,5/7/2022,3/19/2022,Crysta Ripley,Ami Lashford,67027 Loftsgordon Court
847,Gasoline,8855.87,3.0,26567.61,Russia,Thailand,Pipeline,11/7/2022,10/5/2022,Christie Linden,Drusie Grishin,03 Carioca Hill
848,Heating Oil,7930.03,3.92,31085.7176,Cyprus,Sweden,Tank Truck,8/24/2022,12/27/2022,Marcelo Sango,Stacy Cochran,37 Everett Drive
849,Gasoline,3642.14,3.63,13220.9682,Bulgaria,Indonesia,Ship,5/4/2022,9/27/2022,Perrine McLane,Moshe Bengtsen,0 Little Fleur Trail
850,Heating Oil,5030.42,1.4,7042.588,China,Ivory Coast,Ship,3/13/2022,7/3/2022,Hedy Tippell,Joaquin Jahner,3 Memorial Center
851,Gasoline,4903.88,4.6,22557.848,Brazil,Uzbekistan,Pipeline,10/28/2022,8/7/2022,Wandie Flecknoe,Jourdan Payle,15 Dennis Park
852,Gasoline,9546.61,4.55,43437.0755,Democratic Republic of the Congo,Russia,Pipeline,3/18/2022,7/20/2022,Kelly Drakeley,Dagmar Lyvon,61942 Glacier Hill Point
853,Diesel,220.02,4.51,992.2902,Indonesia,China,Ship,12/28/2022,12/24/2022,Shermie Greswell,Xerxes Wasiela,12995 Stang Pass
854,Heating Oil,2119.88,2.02,4282.1576,Argentina,Greece,Tank Truck,3/26/2022,10/22/2022,Audie Skrzynski,Hamlen Rosnau,3 Maple Junction
855,Heating Oil,9774.54,4.3,42030.522,Kazakhstan,Indonesia,Tank Truck,10/7/2022,5/13/2022,Brod Height,Phineas Carcass,70611 Morningstar Point
856,Gasoline,1128.62,4.43,4999.7866,Brazil,Portugal,Pipeline,2/8/2022,3/18/2022,Gale Hubball,Maure Pilpovic,15 Hudson Alley
857,Diesel,3308.33,2.93,9693.4069,Indonesia,China,Pipeline,7/10/2022,10/1/2022,Wallache Yesichev,Bertine Schleicher,997 Wayridge Pass
858,Heating Oil,9388.17,2.39,22437.7263,China,France,Ship,8/8/2022,8/29/2022,Alvie Reboul,Pepi Kolczynski,17818 Parkside Terrace
859,Gasoline,6641.84,3.71,24641.2264,Spain,Poland,Ship,10/5/2022,12/19/2022,Sarah De'Vere - Hunt,Larine O' Byrne,741 Thompson Center
860,Diesel,1598.36,2.59,4139.7524,Philippines,Haiti,Tank Truck,11/2/2022,7/12/2022,Tierney Baribal,Ynes Groucutt,7852 Kipling Crossing
861,Diesel,4613.97,4.67,21547.2399,Luxembourg,Philippines,Pipeline,10/5/2022,7/25/2022,Brear Clace,Adel Bunn,3 Michigan Court
